Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:09	45:15.6		system	2013-03-13 13:45:15.633 - arrenn429 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:05	45:27.8	0:00:05	chat	2013-03-13 13:45:27.821 - jake19 -> okayyyy hung...	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:02	45:31.5	0:00:02	chat	2013-03-13 13:45:31.500 - jake19 -> next part	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:01	45:33.4		system	2013-03-13 13:45:33.411 - arrenn429 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:31	46:05.0		system	2013-03-13 13:46:04.975 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:00:10	46:17.0	0:00:10	awareness	2013-03-13 13:46:17.034 - arrenn429 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:04	46:12.9	0:00:04	chat	2013-03-13 13:46:12.926 - penguinoidhung -> Ok Part 2?	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:0:-3	46:09.2		system	2013-03-13 13:46:09.172 - jake19 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:03	46:12.2		system	2013-03-13 13:46:12.200 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	nicolas1699	0:00:06	46:19.3	0:00:06	chat	2013-03-13 13:46:19.336 - jake19 -> okay part 2	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:0:-5	46:13.7		system	2013-03-13 13:46:13.683 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:00	46:14.5		system	2013-03-13 13:46:14.460 - penguinoidhung -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:00:00	46:14.9		system	2013-03-13 13:46:14.919 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:15.2		system	2013-03-13 13:46:15.176 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:15.4		system	2013-03-13 13:46:15.419 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:15.6		system	2013-03-13 13:46:15.611 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:15.8		system	2013-03-13 13:46:15.817 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:16.4		system	2013-03-13 13:46:16.417 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:16.6		system	2013-03-13 13:46:16.628 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:16.8		system	2013-03-13 13:46:16.817 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:17.4		system	2013-03-13 13:46:17.365 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:17.7		system	2013-03-13 13:46:17.703 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:17.9		system	2013-03-13 13:46:17.912 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	46:18.2		system	2013-03-13 13:46:18.196 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:21	47:05.3	0:00:21	awareness	2013-03-13 13:47:05.264 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:0:-19	46:45.7		Geogebra:Topic 5	2013-03-13 13:46:45.657 - arrenn429 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:02	46:48.0		Geogebra:Topic 5	2013-03-13 13:46:47.984 - arrenn429 -> Geogebra Cleared	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	46:48.0		Geogebra:Topic 5	2013-03-13 13:46:47.989 - arrenn429 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:11	47:08.9	0:00:11	chat	2013-03-13 13:47:08.917 - jake19 -> arrren:controller	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	jake19	0:0:-10	46:58.5		system	2013-03-13 13:46:58.522 - Dfonseca69 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	Dfonseca69	0:00:01	47:00.4		Geogebra:Topic 5	2013-03-13 13:47:00.363 - arrenn429 -> tool changed to Line through Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:08	47:18.7	0:00:08	chat	2013-03-13 13:47:18.742 - jake19 -> david facilitator	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:07	47:17.5	0:00:07	chat	2013-03-13 13:47:17.487 - nicolas1699 -> timer ready set	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:0:-3	47:14.0		Geogebra:Topic 5	2013-03-13 13:47:13.959 - arrenn429 -> added point:Point A	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:01	47:15.9		Geogebra:Topic 5	2013-03-13 13:47:15.901 - arrenn429 -> added point:Point B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	47:16.0		Geogebra:Topic 5	2013-03-13 13:47:16.028 - arrenn429 -> added line:Line a	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:07	47:29.5	0:00:07	chat	2013-03-13 13:47:29.458 - penguinoidhung -> I will be the timer 	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	penguinoidhung	0:00:01	47:26.9	0:00:01	chat	2013-03-13 13:47:26.914 - Dfonseca69 -> okl	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	Dfonseca69	0:00:06	47:37.7	0:00:06	chat	2013-03-13 13:47:37.664 - jake19 -> hung us timer	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:01	47:40.0	0:00:01	chat	2013-03-13 13:47:39.967 - jake19 -> *is	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:14	47:57.4	0:00:14	chat	2013-03-13 13:47:57.417 - jake19 -> okay me and nick are on standby til u guys r done	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:0:-11	47:46.0		Geogebra:Topic 5	2013-03-13 13:47:45.985 - arrenn429 -> tool changed to Perpendicular Line	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	arrenn429	0:02:41	50:29.3	0:02:41	chat	2013-03-13 13:50:29.273 - Dfonseca69 -> what do you notice about each point and segment????	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	Dfonseca69	0:-2:-36	47:52.6		Geogebra:Topic 5	2013-03-13 13:47:52.571 - arrenn429 -> tool changed to Parallel Line	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:02	47:55.5		Geogebra:Topic 5	2013-03-13 13:47:55.528 - arrenn429 -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:01	48:00.2	0:00:01	awareness	2013-03-13 13:48:00.175 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:00	48:00.1		Geogebra:Topic 5	2013-03-13 13:48:00.066 - arrenn429 -> updated group of objects A,B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	48:00.1		Geogebra:Topic 5	2013-03-13 13:48:00.069 - arrenn429 -> added line:Line b	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:01	48:01.6	0:00:01	awareness	2013-03-13 13:48:01.638 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:04	48:06.9	0:00:04	chat	2013-03-13 13:48:06.902 - jake19 -> start now!!!!	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:05	48:12.2		Geogebra:Topic 5	2013-03-13 13:48:12.177 - arrenn429 -> added point:Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:08	48:24.9	0:00:08	chat	2013-03-13 13:48:24.896 - penguinoidhung -> 11 minutes left	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:15	48:40.8		Geogebra:Topic 5	2013-03-13 13:48:40.784 - arrenn429 -> tool changed to New Point	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:19	49:00.7		Geogebra:Topic 5	2013-03-13 13:49:00.742 - arrenn429 -> tool changed to Parallel Line	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	49:01.6		Geogebra:Topic 5	2013-03-13 13:49:01.604 - arrenn429 -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:03	49:05.3		Geogebra:Topic 5	2013-03-13 13:49:05.324 - arrenn429 -> added line:Line b	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:13	49:18.5		Geogebra:Topic 5	2013-03-13 13:49:18.515 - arrenn429 -> added line:Line c	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:02	49:21.1		Geogebra:Topic 5	2013-03-13 13:49:21.063 - arrenn429 -> added point:Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	49:21.2		Geogebra:Topic 5	2013-03-13 13:49:21.171 - arrenn429 -> added line:Line d	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:07	49:28.3		Geogebra:Topic 5	2013-03-13 13:49:28.314 - arrenn429 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:04	49:33.2		Geogebra:Topic 5	2013-03-13 13:49:33.184 - arrenn429 -> updated Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:02	49:35.3		Geogebra:Topic 5	2013-03-13 13:49:35.340 - arrenn429 -> updated Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:04	49:40.0		Geogebra:Topic 5	2013-03-13 13:49:40.010 - arrenn429 -> updated Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:07	50:16.2	0:00:07	chat	2013-03-13 13:50:16.194 - arrenn429 -> ok faciltattor	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:23	50:40.1		Geogebra:Topic 5	2013-03-13 13:50:40.137 - arrenn429 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:01:03	51:43.7		system	2013-03-13 13:51:43.671 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	51:44.1		system	2013-03-13 13:51:44.144 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:04	51:58.6	0:00:04	chat	2013-03-13 13:51:58.604 - penguinoidhung -> Ok Arren is back	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:02	52:05.5	0:00:02	chat	2013-03-13 13:52:05.510 - jake19 -> someone answer	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:06	52:13.5	0:00:06	chat	2013-03-13 13:52:13.532 - jake19 -> not me and nick	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:03	52:19.5	0:00:03	chat	2013-03-13 13:52:19.483 - jake19 -> we r summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	jake19	0:00:09	52:25.4	0:00:09	chat	2013-03-13 13:52:25.354 - Dfonseca69 -> its person 1 who answer right	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	Dfonseca69	0:00:00	52:24.1	0:00:00	chat	2013-03-13 13:52:24.103 - jake19 -> nvm	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:09	52:38.7	0:00:09	chat	2013-03-13 13:52:38.689 - penguinoidhung -> 7 Minute left!!!!!	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:08	53:05.1	0:00:08	chat	2013-03-13 13:53:05.148 - arrenn429 -> am i supposed to answer?	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:04	53:42.9	0:00:04	chat	2013-03-13 13:53:42.949 - jake19 -> who answers	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:02	53:46.7	0:00:02	chat	2013-03-13 13:53:46.696 - penguinoidhung -> David?	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:04	53:52.5	0:00:04	awareness	2013-03-13 13:53:52.520 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:09	53:58.4	0:00:09	chat	2013-03-13 13:53:58.424 - arrenn429 -> lets all answer	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:09	54:06.1	0:00:09	chat	2013-03-13 13:54:06.121 - penguinoidhung -> David You're Fire	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:00:08	54:14.8		system	2013-03-13 13:54:14.785 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	54:15.3		system	2013-03-13 13:54:15.305 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	54:15.5		system	2013-03-13 13:54:15.494 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	54:16.0		system	2013-03-13 13:54:15.966 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	54:16.4		system	2013-03-13 13:54:16.358 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	54:16.8		system	2013-03-13 13:54:16.828 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	nicolas1699	0:00:01	54:31.3	0:00:01	awareness	2013-03-13 13:54:31.288 - Dfonseca69 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:00	54:31.3	0:00:00	chat	2013-03-13 13:54:31.293 - Dfonseca69 -> '	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:00	54:34.2	0:00:00	chat	2013-03-13 13:54:34.233 - Dfonseca69 -> hnju	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:03	54:45.4	0:00:03	chat	2013-03-13 13:54:45.405 - Dfonseca69 -> i ment hurry	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	Dfonseca69	0:00:10	55:05.0	0:00:10	chat	2013-03-13 13:55:04.998 - arrenn429 -> come on guys we need to get things done	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:04	55:00.2	0:00:04	chat	2013-03-13 13:55:00.201 - penguinoidhung -> Write the answer!	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	penguinoidhung	0:00:07	55:04.2	0:00:07	awareness	2013-03-13 13:55:04.189 - Dfonseca69 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	Dfonseca69	0:00:01	54:58.2	0:00:01	chat	2013-03-13 13:54:58.247 - jake19 -> grammar	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:00	55:04.5	0:00:00	awareness	2013-03-13 13:55:04.478 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:03	55:10.1	0:00:03	chat	2013-03-13 13:55:10.106 - penguinoidhung -> **question	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:02	55:25.3	0:00:02	awareness	2013-03-13 13:55:25.271 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:08	55:36.2	0:00:08	chat	2013-03-13 13:55:36.235 - jake19 -> SOMEONE ANSEWER NOW!!!!	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:09	55:47.7	0:00:09	chat	2013-03-13 13:55:47.700 - jake19 -> I MENT ANSWER	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:03	55:52.1	0:00:03	awareness	2013-03-13 13:55:52.106 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:56	56:49.9	0:00:56	chat	2013-03-13 13:56:49.916 - nicolas1699 -> point a and b is a line segment and point c and d are just points by themselves	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:07	56:13.3	0:00:07	chat	2013-03-13 13:56:13.267 - penguinoidhung -> The line are parralle 	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:04:38	00:56.8	0:04:38	awareness	2013-03-13 14:00:56.794 - arrenn429 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:01	56:25.5	0:00:01	awareness	2013-03-13 13:56:25.506 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:13	56:45.6	0:00:13	chat	2013-03-13 13:56:45.588 - penguinoidhung -> ** parrallel	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:05	57:05.9	0:00:05	chat	2013-03-13 13:57:05.885 - jake19 -> thank u for answering'	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:00	57:06.5		Geogebra:Topic 5	2013-03-13 13:57:06.487 - arrenn429 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:02	57:09.4		Geogebra:Topic 5	2013-03-13 13:57:09.446 - arrenn429 -> tool changed to New Point	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:02	57:11.7		Geogebra:Topic 5	2013-03-13 13:57:11.679 - arrenn429 -> added point:Point E	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:02	57:17.0	0:00:02	awareness	2013-03-13 13:57:17.021 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:02	57:18.7	0:00:02	chat	2013-03-13 13:57:18.665 - jake19 -> arren ur up	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:0:-1	57:16.8		Geogebra:Topic 5	2013-03-13 13:57:16.843 - arrenn429 -> added point:Point F	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:05	57:22.7	0:00:05	chat	2013-03-13 13:57:22.705 - penguinoidhung -> NEXT STEP!	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:0:-1	57:20.9		Geogebra:Topic 5	2013-03-13 13:57:20.943 - arrenn429 -> updated Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:04	57:32.8	0:00:04	awareness	2013-03-13 13:57:32.802 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:03	57:36.1		Geogebra:Topic 5	2013-03-13 13:57:36.090 - arrenn429 -> added point:Point G	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:01	57:40.3	0:00:01	awareness	2013-03-13 13:57:40.310 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:00:30	58:10.7	0:00:30	chat	2013-03-13 13:58:10.742 - nicolas1699 -> im going to leave chat be right back its not working	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:0:-22	57:48.5		Geogebra:Topic 5	2013-03-13 13:57:48.507 - arrenn429 -> tool changed to Line through Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:04	57:53.0		Geogebra:Topic 5	2013-03-13 13:57:53.046 - arrenn429 -> tool changed to Segment between Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:04	57:57.5		Geogebra:Topic 5	2013-03-13 13:57:57.508 - arrenn429 -> added segment e	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:11	58:15.9	0:00:11	chat	2013-03-13 13:58:15.924 - jake19 -> okay we hav a few mins left	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:0:-1	58:14.4		system	2013-03-13 13:58:14.408 - nicolas1699 -> leaves the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:05	58:25.0	0:00:05	chat	2013-03-13 13:58:25.046 - penguinoidhung -> 1 Minute	
