Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:05	22:50.6	0:00:05	chat	2013-03-04 15:22:50.644 - Bartholomew -> ok	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:01	22:52.6		Geogebra:Triangles	2013-03-04 15:22:52.625 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:10	23:05.3	0:00:10	chat	2013-03-04 15:23:05.330 - Bartholomew -> what 2 points am i using to make the circle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:13	23:12.7	0:00:13	awareness	2013-03-04 15:23:12.708 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:02	23:03.1	0:00:02	awareness	2013-03-04 15:23:03.135 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:05	23:11.7	0:00:05	chat	2013-03-04 15:23:11.658 - TeaLeaf -> delete circle JK	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	23:35.0	0:00:01	awareness	2013-03-04 15:23:34.988 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:16	23:51.9	0:00:16	awareness	2013-03-04 15:23:51.908 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:02	23:38.4	0:00:02	awareness	2013-03-04 15:23:38.362 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	23:43.6	0:00:04	awareness	2013-03-04 15:23:43.584 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:05	23:50.3	0:00:05	chat	2013-03-04 15:23:50.300 - TeaLeaf -> i think g or h	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:0:-1	23:49.0		Geogebra:Triangles	2013-03-04 15:23:49.023 - Bartholomew -> updated group of objects G,H	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:15	24:17.4	0:00:15	awareness	2013-03-04 15:24:17.411 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:04	24:29.3	0:00:04	chat	2013-03-04 15:24:29.290 - Bartholomew -> wallflower?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:06	24:36.2		Geogebra:Triangles	2013-03-04 15:24:36.181 - Bartholomew -> updated Point N	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:01	24:39.5	0:00:01	chat	2013-03-04 15:24:39.531 - InfiniteWallflower -> yes ?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:03	24:43.7	0:00:03	chat	2013-03-04 15:24:43.699 - TeaLeaf -> what?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:11	24:56.0	0:00:11	chat	2013-03-04 15:24:55.956 - Bartholomew -> so am i using points g and h	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:01	24:49.0	0:00:01	chat	2013-03-04 15:24:49.020 - TeaLeaf -> why?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:10	25:00.0		Geogebra:Triangles	2013-03-04 15:24:59.967 - Bartholomew -> tool changed to Circle with Center through Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:22	25:24.0	0:00:22	chat	2013-03-04 15:25:24.005 - TeaLeaf -> use either as the center of the circle right Charlie or Buzz	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:13	25:19.1	0:00:13	awareness	2013-03-04 15:25:19.143 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:11	25:30.3		Geogebra:Triangles	2013-03-04 15:25:30.329 - Bartholomew -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:05	25:36.3		Geogebra:Triangles	2013-03-04 15:25:36.271 - Bartholomew -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:04	25:40.7		Geogebra:Triangles	2013-03-04 15:25:40.747 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:07	25:48.7		Geogebra:Triangles	2013-03-04 15:25:48.656 - Bartholomew -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:11	26:02.4	0:00:11	chat	2013-03-04 15:26:02.391 - infinityand_beyond -> is circle N big enough?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:0:-9	25:53.1		Geogebra:Triangles	2013-03-04 15:25:53.072 - Bartholomew -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:03	25:56.7		Geogebra:Triangles	2013-03-04 15:25:56.699 - Bartholomew -> added point:Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:06	26:03.6		Geogebra:Triangles	2013-03-04 15:26:03.591 - Bartholomew -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:02	26:06.6		Geogebra:Triangles	2013-03-04 15:26:06.564 - Bartholomew -> tool changed to Circle with Center through Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:09	26:15.8		Geogebra:Triangles	2013-03-04 15:26:15.845 - Bartholomew -> added conic:Circle q	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:00	26:16.7		Geogebra:Triangles	2013-03-04 15:26:16.706 - Bartholomew -> added point:Point K	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:05	26:22.1		Geogebra:Triangles	2013-03-04 15:26:22.121 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:08	26:33.1	0:00:08	chat	2013-03-04 15:26:33.109 - TeaLeaf -> no it's not 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:01	26:27.9	0:00:01	awareness	2013-03-04 15:26:27.940 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:00	26:28.4		Geogebra:Triangles	2013-03-04 15:26:28.350 - Bartholomew -> tool changed to Line through Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:35	27:03.8	0:00:35	chat	2013-03-04 15:27:03.765 - InfiniteWallflower -> Point J represents the D becasue it is draggable 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:0:-34	26:29.3		Geogebra:Triangles	2013-03-04 15:26:29.293 - Bartholomew -> tool changed to Perpendicular Line	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:01	26:30.7		Geogebra:Triangles	2013-03-04 15:26:30.700 - Bartholomew -> tool changed to Line through Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:01	26:32.3		Geogebra:Triangles	2013-03-04 15:26:32.282 - Bartholomew -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:12	26:51.2	0:00:12	chat	2013-03-04 15:26:51.193 - TeaLeaf -> more try to make tri H smaller	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:0:-11	26:39.7		Geogebra:Triangles	2013-03-04 15:26:39.711 - Bartholomew -> updated Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:06	26:46.3		Geogebra:Triangles	2013-03-04 15:26:46.266 - Bartholomew -> updated Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:13	27:01.2	0:00:13	chat	2013-03-04 15:27:01.212 - infinityand_beyond -> care to explain point J ?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:01	26:56.1	0:00:01	awareness	2013-03-04 15:26:56.102 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:02	26:58.7		Geogebra:Triangles	2013-03-04 15:26:58.722 - Bartholomew -> updated Point N	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:06	27:14.7	0:00:06	chat	2013-03-04 15:27:14.698 - InfiniteWallflower -> The D in the example 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:0:-4	27:10.0		Geogebra:Triangles	2013-03-04 15:27:10.047 - Bartholomew -> updated Point N	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:09	27:19.7		Geogebra:Triangles	2013-03-04 15:27:19.654 - Bartholomew -> updated Point N	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:19	27:43.3	0:00:19	chat	2013-03-04 15:27:43.318 - TeaLeaf -> can you make tri D slanted	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:0:-19	27:24.2		Geogebra:Triangles	2013-03-04 15:27:24.247 - Bartholomew -> updated Point N	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:01	27:25.9		Geogebra:Triangles	2013-03-04 15:27:25.918 - Bartholomew -> tool changed to Circle with Center through Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:09	27:35.0		Geogebra:Triangles	2013-03-04 15:27:34.964 - Bartholomew -> added conic:Circle q	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:02	27:37.5		Geogebra:Triangles	2013-03-04 15:27:37.463 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:08	27:48.7	0:00:08	awareness	2013-03-04 15:27:48.700 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:08	27:57.6	0:00:08	chat	2013-03-04 15:27:57.642 - InfiniteWallflower -> Why is the circle on the J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:27	28:30.2	0:00:27	chat	2013-03-04 15:28:30.230 - InfiniteWallflower -> Yeah make the example slanted to see what si congruent 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:01	28:17.1	0:00:01	chat	2013-03-04 15:28:17.053 - Bartholomew -> D?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:15	28:32.5		Geogebra:Triangles	2013-03-04 15:28:32.534 - Bartholomew -> updated Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:05	28:38.3		Geogebra:Triangles	2013-03-04 15:28:38.283 - Bartholomew -> updated Point D	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:05	28:50.2	0:00:05	chat	2013-03-04 15:28:50.242 - Bartholomew -> move D up?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:03	28:50.6	0:00:03	awareness	2013-03-04 15:28:50.576 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	28:56.8	0:00:02	chat	2013-03-04 15:28:56.830 - TeaLeaf -> its good	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:02	29:07.9	0:00:02	chat	2013-03-04 15:29:07.900 - infinityand_beyond -> yeah its good	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:04	29:14.9	0:00:04	awareness	2013-03-04 15:29:14.947 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:0:-4	29:10.7		Geogebra:Triangles	2013-03-04 15:29:10.662 - Bartholomew -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:59	30:12.3	0:00:59	chat	2013-03-04 15:30:12.341 - infinityand_beyond -> so if you notice, distance between A and D, B and E, and F and C are all the same (in the model) (i felt the need to reiterate that)	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:02	29:18.4	0:00:02	chat	2013-03-04 15:29:18.424 - InfiniteWallflower -> yeah it is fine	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:00	29:19.4		Geogebra:Triangles	2013-03-04 15:29:19.356 - Bartholomew -> added conic:Circle q	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:02	29:21.8		Geogebra:Triangles	2013-03-04 15:29:21.822 - Bartholomew -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:06	29:28.1		Geogebra:Triangles	2013-03-04 15:29:28.070 - Bartholomew -> added point:Point K	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:17	29:45.9		Geogebra:Triangles	2013-03-04 15:29:45.947 - Bartholomew -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:08	29:54.6		Geogebra:Triangles	2013-03-04 15:29:54.555 - Bartholomew -> added conic:Circle s	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:08	30:03.4	0:00:08	awareness	2013-03-04 15:30:03.396 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:00	30:03.5		Geogebra:Triangles	2013-03-04 15:30:03.542 - Bartholomew -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:07	30:12.7	0:00:07	awareness	2013-03-04 15:30:12.680 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:0:-6	30:06.5		Geogebra:Triangles	2013-03-04 15:30:06.478 - Bartholomew -> added point:Point O	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:01	30:12.4	0:00:01	awareness	2013-03-04 15:30:12.439 - Bartholomew -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:27	30:40.6	0:00:27	chat	2013-03-04 15:30:40.567 - Bartholomew -> i made points K and O using the compass tool to make the triangle equalateral	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:13	30:38.5	0:00:13	chat	2013-03-04 15:30:38.460 - TeaLeaf -> connect the pts using the polygon tool	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:02	30:28.8	0:00:02	awareness	2013-03-04 15:30:28.785 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:17	30:46.6	0:00:17	chat	2013-03-04 15:30:46.617 - InfiniteWallflower -> yes and no matter how you drag it it will always be the same length	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:06	30:37.9	0:00:06	chat	2013-03-04 15:30:37.909 - infinityand_beyond -> may I try the third one	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:00:07	30:45.4		Geogebra:Triangles	2013-03-04 15:30:45.436 - Bartholomew -> tool changed to Polygon	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:09	30:55.0		Geogebra:Triangles	2013-03-04 15:30:54.960 - Bartholomew -> added polygon poly4	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:03	30:58.1		Geogebra:Triangles	2013-03-04 15:30:58.102 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:19	31:23.7	0:00:19	chat	2013-03-04 15:31:23.734 - TeaLeaf -> right click and click show object for the circle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:17	31:22.1	0:00:17	awareness	2013-03-04 15:31:22.124 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:07	31:16.9	0:00:07	awareness	2013-03-04 15:31:16.857 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	31:18.7	0:00:00	chat	2013-03-04 15:31:18.663 - infinityand_beyond -> nvm	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:00	31:58.4	0:00:00	awareness	2013-03-04 15:31:58.387 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:15	32:18.6	0:00:15	chat	2013-03-04 15:32:18.554 - InfiniteWallflower -> Okay now lets try to drag it to see if it works the same as the example	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:03	32:07.5	0:00:03	chat	2013-03-04 15:32:07.541 - TeaLeaf -> drag test	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:18	32:25.8	0:00:18	chat	2013-03-04 15:32:25.814 - Bartholomew -> i connected points K J and O using the polygon tool	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:01:25	33:33.9	0:01:25	awareness	2013-03-04 15:33:33.888 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:01	32:18.1	0:00:01	chat	2013-03-04 15:32:18.080 - infinityand_beyond -> can i try	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:01	32:28.0	0:00:01	awareness	2013-03-04 15:32:27.962 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:02	32:34.1	0:00:02	chat	2013-03-04 15:32:34.052 - infinityand_beyond -> the drag test	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:00:28	33:05.0	0:00:28	chat	2013-03-04 15:33:05.017 - Bartholomew -> I hid the 2 circles i used on the triangle by going to properties and unclicking show object	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:0:-6	32:58.9		Geogebra:Triangles	2013-03-04 15:32:58.896 - Bartholomew -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:02	33:04.2	0:00:02	awareness	2013-03-04 15:33:04.194 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	33:06.4	0:00:00	chat	2013-03-04 15:33:06.384 - infinityand_beyond -> control	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:02	33:10.2	0:00:02	chat	2013-03-04 15:33:10.233 - infinityand_beyond -> doing the drag test	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:11	33:19.4	0:00:11	awareness	2013-03-04 15:33:19.418 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:0:-7	33:12.0		Geogebra:Triangles	2013-03-04 15:33:12.018 - infinityand_beyond -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:04	33:16.3		Geogebra:Triangles	2013-03-04 15:33:16.305 - infinityand_beyond -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:13	33:33.8	0:00:13	chat	2013-03-04 15:33:33.792 - InfiniteWallflower -> Okay Good it works the same as the example !	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:00	33:33.1		Geogebra:Triangles	2013-03-04 15:33:33.100 - infinityand_beyond -> updated Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:01	33:34.4		Geogebra:Triangles	2013-03-04 15:33:34.421 - infinityand_beyond -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:02	33:38.6	0:00:02	awareness	2013-03-04 15:33:38.632 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:01:23	35:03.4	0:01:23	chat	2013-03-04 15:35:03.413 - infinityand_beyond -> i noticed that no matter where you move Point J, the distance from J and G, k and I, and O and G will alwasy be the same distance. Also, the inner traingle cannot be rotated 360 degrees ( a full turn.)	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:01	33:41.6	0:00:01	awareness	2013-03-04 15:33:41.601 - TeaLeaf -> [fully erased the chat message]	
